29 184,469 210,472 191,521 216,522
33 211,473 235,476 217,522 239,523
16 236,476 257,479 240,523 260,524
2 266,480 283,483 269,524 285,525
4 285,483 301,485 287,525 302,525
0 303,486 317,488 304,525 318,526
0 319,488 332,490 319,526 332,526
plate 177,444 335,475 190,535 335,536
17 296,81 309,82 289,111 303,111
20 310,82 322,83 304,111 317,111
27 324,83 335,84 319,111 332,112
4 340,84 351,85 337,112 348,112
3 351,85 362,86 349,112 360,112
1 363,86 373,87 362,112 372,112
3 374,87 383,87 373,112 383,113
plate 297,70 386,78 286,120 386,120
