23 35,396 59,395 49,442 72,441
24 61,395 87,395 74,441 98,441
16 89,395 114,394 100,441 124,441
6 126,393 153,393 135,441 160,441
7 155,393 182,392 163,441 188,441
0 186,392 214,391 191,441 217,441
2 216,391 244,390 219,441 245,440
plate 25,376 253,368 50,453 253,453
11 310,291 329,290 318,326 337,326
30 331,289 351,288 338,326 358,325
22 353,288 374,286 360,325 380,325
8 385,285 408,284 391,325 413,324
4 410,284 436,282 415,324 440,324
2 438,281 465,279 442,324 467,324
8 469,279 497,277 471,323 498,323
plate 305,276 506,256 319,335 506,335
