10 37,86 47,85 46,103 55,102
15 48,85 58,84 56,102 66,102
28 60,84 72,83 67,102 78,102
8 77,82 90,81 83,102 95,102
4 91,81 105,80 96,102 109,101
4 107,80 123,78 111,101 126,101
6 125,78 142,77 127,101 143,101
plate 33,78 147,65 47,107 147,106
12 285,274 310,276 277,330 304,331
14 312,277 335,279 306,331 330,332
32 337,280 358,282 332,332 355,333
1 367,283 386,285 364,333 384,333
6 388,285 406,288 386,333 404,334
6 408,288 424,290 406,334 423,335
5 426,290 442,292 425,335 441,335
plate 286,252 445,276 273,347 445,348
