12 74,362 99,365 85,412 108,412
31 101,365 124,368 110,412 131,413
31 126,368 147,370 132,413 152,413
4 156,371 174,373 161,414 178,414
5 176,374 193,375 179,414 195,414
4 195,376 210,377 197,414 212,415
0 212,377 227,379 213,415 227,415
plate 65,339 231,363 85,424 231,425
15 293,445 300,443 285,462 292,461
12 301,443 309,442 294,461 302,461
22 311,442 321,440 303,461 313,460
4 325,439 337,437 318,460 331,459
5 338,437 352,435 332,459 347,459
6 353,435 369,432 348,459 365,458
4 371,432 389,429 368,458 388,457
plate 295,439 395,418 281,467 395,466
