22 65,405 90,409 60,465 86,466
25 92,409 115,413 88,466 111,467
25 117,414 137,417 114,468 134,468
5 145,419 162,422 142,469 160,470
6 164,422 179,425 162,470 178,470
6 181,425 195,427 180,470 195,471
6 197,428 210,430 196,471 209,472
plate 64,383 213,416 55,481 213,482
20 333,411 361,414 340,468 367,469
32 364,414 390,417 369,469 394,470
31 392,417 416,420 396,470 419,471
4 426,421 447,423 429,471 449,471
6 449,423 469,425 451,471 471,472
0 471,426 490,428 472,472 490,472
7 491,428 509,430 492,472 509,473
plate 328,387 513,412 339,484 513,485
