10 69,331 84,329 60,363 75,363
28 85,329 102,327 77,363 94,362
22 103,327 121,326 96,362 114,362
3 128,325 148,323 122,361 142,361
3 150,323 170,321 144,361 166,360
9 172,321 195,319 168,360 192,360
5 197,319 222,316 195,360 221,359
plate 70,319 228,300 56,373 227,372
33 350,311 363,312 343,343 358,344
21 365,312 377,314 359,344 372,344
18 379,314 391,316 375,344 387,345
0 395,316 406,317 392,345 404,345
9 407,318 417,319 404,345 415,346
9 418,319 427,320 417,346 427,346
5 428,320 437,321 427,346 436,347
plate 351,299 439,312 339,353 439,354
