3 237,244 259,247 230,297 254,298
9 261,248 282,251 256,298 278,299
8 284,252 302,255 281,299 299,300
0 304,255 319,258 301,300 318,301
19 328,259 341,262 326,301 341,302
31 343,262 355,264 342,302 355,303
plate 237,225 358,251 226,312 358,313
7 135,428 148,427 143,453 156,453
1 150,427 166,426 158,453 173,453
4 168,426 184,424 174,453 190,453
8 186,424 205,423 192,453 209,452
24 214,422 235,420 218,452 237,452
26 237,420 259,418 240,452 260,451
plate 129,418 265,403 143,460 265,460
