11 89,103 95,102 92,114 98,114
33 95,102 103,101 98,114 106,114
32 103,101 111,100 106,114 114,114
7 115,99 125,98 118,114 127,113
7 126,98 138,96 128,113 140,113
4 140,96 153,94 142,113 155,112
1 155,94 173,91 156,112 174,112
plate 87,99 177,82 92,117 177,116
30 123,228 140,230 127,263 143,263
27 141,230 156,232 144,263 159,264
22 159,232 172,234 161,264 174,264
7 178,235 190,236 179,264 191,265
4 191,236 202,238 192,265 203,265
3 204,238 214,239 205,265 215,265
1 215,239 225,240 216,265 225,266
plate 120,213 227,230 127,272 227,273
