10 415,392 427,394 411,419 424,419
33 428,394 438,396 425,419 436,420
30 438,396 448,398 436,420 446,420
8 451,398 459,400 450,421 458,421
7 460,400 466,401 459,421 466,421
6 467,401 474,403 467,421 473,422
1 474,403 480,404 474,422 480,422
plate 415,381 481,396 408,427 481,427
23 39,138 54,138 31,170 47,170
15 55,138 70,137 48,170 64,170
13 71,137 87,136 65,170 82,170
3 94,136 110,135 90,170 106,170
5 112,135 128,135 108,170 126,169
8 130,134 147,134 128,169 146,169
1 149,134 167,133 148,169 166,169
plate 40,126 172,119 28,180 172,180
