25 52,232 70,231 65,266 82,266
25 72,231 91,230 84,266 102,265
25 93,230 113,229 104,265 122,265
4 121,229 142,228 130,265 149,265
8 144,228 166,227 151,265 172,265
7 169,226 192,225 174,265 195,264
9 194,225 218,224 197,264 219,264
plate 44,218 225,207 67,273 225,273
27 326,413 341,414 331,444 345,444
18 342,414 356,415 346,444 360,444
11 359,416 372,417 362,445 375,445
2 378,417 390,418 380,445 392,445
2 391,418 403,419 393,445 405,445
7 405,419 417,420 406,445 417,446
7 418,420 428,421 418,446 429,446
plate 322,400 431,410 331,452 431,452
