10 280,92 289,91 276,111 285,111
11 290,90 301,89 286,111 297,111
28 302,89 314,87 297,110 310,110
7 319,86 333,84 315,110 329,109
7 335,84 350,81 331,109 347,108
6 352,81 372,78 350,108 370,108
3 373,78 396,74 371,108 395,107
plate 281,85 402,62 273,117 402,116
30 71,311 98,315 61,375 91,376
23 101,315 126,318 93,376 120,377
17 128,319 150,322 122,377 146,378
7 161,323 181,326 157,379 178,379
2 182,326 202,329 180,379 200,380
3 203,329 220,331 201,380 219,381
2 222,332 238,334 221,381 238,381
plate 72,286 242,316 56,394 242,395
