27 352,454 360,454 358,469 366,469
22 361,454 370,453 367,469 375,469
13 370,453 380,453 375,469 384,469
8 384,453 394,452 388,469 397,469
7 395,452 404,452 398,469 407,469
1 406,452 416,452 408,469 418,469
5 418,452 428,451 419,469 428,469
plate 348,446 431,442 358,473 431,473
23 283,67 320,72 291,145 326,146
33 324,72 356,77 330,146 362,147
23 359,77 389,81 364,147 393,148
2 402,83 428,86 405,149 430,149
8 431,87 455,90 433,149 456,150
5 457,90 479,93 458,150 480,151
6 481,93 502,96 482,151 502,152
plate 275,33 507,74 289,165 507,166
