27 69,54 81,52 55,83 68,82
21 82,52 96,50 69,82 83,82
10 97,50 111,48 85,82 100,81
7 118,48 134,46 107,81 125,80
7 136,45 154,43 127,80 147,80
4 156,43 176,41 149,80 171,79
9 178,40 200,38 173,79 199,78
plate 72,45 206,24 50,91 206,89
31 186,207 207,206 205,243 224,243
28 209,205 231,203 226,243 247,242
27 233,203 257,201 249,242 272,242
2 269,200 297,197 283,241 309,241
6 301,197 332,194 312,241 341,240
9 334,193 369,190 343,240 375,240
0 373,190 412,186 379,239 414,239
plate 176,192 424,160 207,252 424,251
