12 283,450 292,449 276,469 285,469
22 293,449 302,448 286,469 296,469
24 303,448 313,447 298,469 308,469
4 317,447 328,446 313,469 324,468
2 329,446 340,445 325,468 337,468
0 342,445 355,444 340,468 353,467
6 356,444 369,442 354,467 369,467
plate 285,443 373,433 273,475 372,475
18 49,311 76,315 44,372 72,373
15 79,316 103,319 74,374 99,375
19 105,320 127,323 102,375 124,376
7 136,324 155,327 133,376 153,377
7 157,327 174,330 155,377 173,377
6 176,330 192,333 175,378 192,378
9 194,333 208,335 193,378 208,379
plate 49,288 212,319 39,390 212,391
