32 63,90 84,92 73,133 92,134
10 87,92 107,94 95,134 113,134
13 109,94 128,96 115,134 132,135
2 135,97 151,98 139,135 154,135
2 154,99 168,100 156,135 170,136
4 170,100 185,102 172,136 186,136
4 186,102 200,103 187,136 200,136
plate 56,70 203,90 73,144 203,145
18 325,82 344,80 336,117 355,117
17 346,80 367,79 357,117 377,116
26 369,78 391,77 379,116 399,116
2 402,76 425,75 410,116 432,116
6 427,74 454,73 434,116 459,115
1 456,73 483,71 461,115 486,115
9 487,70 516,68 490,115 517,114
plate 318,66 524,47 338,126 525,126
