30 130,226 137,225 125,239 132,239
15 137,225 144,223 132,239 139,238
10 146,223 154,222 141,238 149,238
6 158,221 168,219 153,238 163,237
1 169,219 181,217 164,237 177,236
4 183,216 197,214 179,236 195,236
5 199,214 217,210 196,235 216,234
plate 132,221 222,201 123,243 221,242
23 70,400 84,401 61,437 77,437
11 86,402 100,403 80,438 94,438
16 102,403 115,405 96,438 111,439
9 121,406 133,407 117,439 130,439
9 134,407 145,408 131,439 144,440
5 146,408 157,410 144,440 156,440
4 159,410 168,411 158,440 168,440
plate 70,387 171,401 56,448 171,449
