18 47,55 69,58 39,103 62,104
22 70,58 89,60 63,104 84,105
11 90,60 108,63 85,105 104,105
9 115,64 131,66 112,106 128,106
9 132,66 146,68 130,106 145,107
0 148,68 161,70 146,107 160,107
2 162,70 174,71 161,107 174,108
plate 48,36 178,58 33,118 178,119
23 166,459 178,460 163,487 176,487
19 179,460 191,461 177,488 190,488
11 192,462 203,463 191,488 201,488
9 207,463 217,464 206,488 216,488
6 218,464 227,465 217,488 227,489
7 228,465 237,466 228,489 236,489
3 237,466 246,467 237,489 246,489
plate 166,449 248,459 162,494 248,494
