17 81,146 93,148 79,173 91,173
30 94,148 105,150 93,173 104,174
17 105,150 114,152 104,174 114,174
3 118,152 127,154 118,174 126,175
8 128,154 134,155 127,175 134,175
4 135,155 142,156 135,175 142,175
1 143,156 148,157 142,175 148,176
plate 80,134 150,150 77,180 150,181
16 110,429 121,427 94,454 105,453
19 122,426 135,424 106,453 119,452
31 136,424 150,421 120,452 135,451
0 158,419 175,416 143,451 161,449
7 177,415 199,411 163,449 187,448
9 201,411 227,405 189,448 218,446
5 231,405 263,398 222,446 260,443
plate 115,420 273,382 88,461 271,459
