31 274,302 307,306 289,370 320,371
18 310,306 342,309 323,371 352,372
29 345,309 373,312 355,372 381,372
9 386,314 413,316 393,373 418,373
4 415,316 439,319 419,373 442,374
5 441,319 464,321 445,374 465,375
1 465,322 486,324 467,375 487,375
plate 262,272 492,303 289,387 492,388
21 76,322 101,323 86,370 109,370
30 103,323 127,324 111,370 134,370
18 130,324 153,325 136,370 158,371
8 163,325 185,326 168,371 189,371
9 187,326 209,327 191,371 212,371
8 211,327 232,328 214,371 234,371
9 234,328 255,328 235,371 255,371
plate 69,301 259,311 86,382 260,383
