26 42,442 68,446 32,503 60,504
14 70,446 93,450 62,504 87,505
31 95,450 116,454 89,505 112,506
4 125,455 143,458 121,506 140,507
6 145,458 162,461 142,507 160,508
9 163,461 179,463 162,508 178,509
9 180,464 195,466 179,509 194,510
plate 44,420 198,450 26,521 198,523
19 340,240 356,242 335,280 352,281
14 358,243 373,245 355,281 370,282
22 375,245 389,247 372,282 387,282
3 395,248 408,250 393,282 407,283
3 409,250 421,252 408,283 420,283
1 422,252 432,253 421,283 432,284
4 434,254 443,255 433,284 443,284
plate 339,225 446,245 331,292 446,293
