31 75,363 88,361 85,387 98,386
28 89,361 104,359 99,386 113,386
29 105,359 122,357 115,386 130,386
9 129,356 149,354 138,385 156,385
1 151,354 173,351 158,385 179,384
8 175,351 201,348 181,384 205,384
3 204,347 234,344 208,383 236,383
plate 69,354 243,326 86,392 244,391
28 260,52 292,54 272,118 303,118
12 296,54 327,56 306,118 335,119
27 329,56 359,58 337,119 365,119
9 372,59 399,61 378,119 404,120
4 402,61 429,62 407,120 432,120
7 431,63 456,64 434,120 458,121
9 459,64 483,66 460,121 483,121
plate 251,23 489,43 271,135 489,135
