17 68,240 81,238 56,267 69,267
30 82,237 97,235 70,267 85,266
10 98,234 114,232 86,266 103,265
1 123,230 144,226 112,264 134,263
3 145,226 169,222 136,263 161,262
6 173,221 202,216 165,262 196,260
0 204,215 240,209 199,260 238,258
plate 71,230 252,190 52,275 251,274
29 216,422 232,420 225,452 240,451
18 233,420 250,419 242,451 258,451
14 252,419 270,417 260,451 277,451
3 278,417 298,415 285,450 304,450
7 300,415 322,413 306,450 326,450
7 324,413 348,411 329,450 351,449
7 351,411 376,409 353,449 377,449
plate 211,410 383,392 226,458 384,458
