19 216,166 233,165 221,201 237,200
13 235,165 253,164 239,200 256,200
14 255,164 273,163 258,200 276,200
2 281,163 301,162 284,200 303,200
4 303,162 323,161 305,200 325,199
8 326,161 347,160 327,199 348,199
0 349,160 372,158 350,199 372,199
plate 213,153 378,142 220,209 378,208
28 56,238 83,240 61,294 87,294
33 86,241 111,243 90,294 114,295
24 113,243 136,245 116,295 139,295
0 146,246 167,248 148,296 169,296
0 169,249 189,251 171,296 190,297
3 191,251 210,252 192,297 210,297
3 211,253 229,254 212,297 229,298
plate 51,215 233,237 60,309 233,309
