22 27,300 60,304 33,370 64,371
19 62,304 93,308 67,371 97,372
18 95,308 122,312 99,372 125,373
2 134,313 159,316 136,373 161,374
5 161,316 183,319 163,374 184,375
3 186,319 207,322 187,375 207,375
6 208,322 227,324 209,375 227,376
plate 21,271 233,304 30,389 233,390
11 316,160 332,161 325,193 339,193
17 334,161 349,161 341,193 355,193
24 352,162 367,162 357,193 372,193
4 374,162 389,163 378,193 393,193
3 390,163 405,163 394,193 408,193
4 406,163 421,164 409,193 422,193
7 423,164 436,164 424,193 436,193
plate 310,147 440,153 324,201 440,201
