14 67,34 81,36 71,65 84,66
18 83,36 97,38 85,66 99,66
28 98,38 109,40 100,66 111,67
1 115,40 125,42 116,67 126,67
1 126,42 136,43 127,67 137,68
3 137,43 145,45 138,68 146,68
5 146,45 155,46 147,68 155,68
plate 64,21 156,38 70,72 156,73
29 108,465 114,465 104,478 110,478
26 115,465 121,464 110,478 117,477
28 121,464 128,463 117,477 124,477
8 131,463 139,462 128,477 136,477
5 140,462 148,461 137,477 146,476
9 149,460 159,459 147,476 157,476
5 160,459 170,458 159,476 170,476
plate 110,460 174,450 102,481 174,481
