14 83,86 104,88 77,133 99,133
28 105,89 125,91 100,133 121,134
27 126,91 144,93 122,134 141,134
5 152,93 167,95 149,135 165,135
7 169,95 184,97 167,135 182,135
7 185,97 199,98 184,135 198,136
2 201,98 214,100 200,136 213,136
plate 84,68 217,86 72,146 217,147
24 304,276 320,278 300,315 317,316
23 322,278 337,280 319,316 334,316
12 339,280 354,282 337,316 352,317
6 359,283 372,285 358,317 371,318
4 373,285 385,286 372,318 384,318
2 386,286 397,288 385,318 397,318
3 399,288 408,289 398,319 408,319
plate 303,261 411,279 296,326 411,327
