15 25,50 58,55 16,129 51,131
21 62,56 92,61 55,131 86,132
33 94,61 121,65 88,132 116,134
2 132,67 156,71 128,134 153,135
4 158,72 179,75 156,135 178,136
1 181,75 200,79 179,136 199,137
0 202,79 220,82 202,137 220,138
plate 25,19 225,62 8,152 225,154
21 152,437 183,440 166,498 195,499
32 186,440 215,443 198,499 225,500
20 218,443 244,445 227,500 251,500
4 256,446 280,449 263,500 285,501
7 282,449 305,451 287,501 308,501
6 307,451 328,453 310,501 329,502
2 330,453 350,455 332,502 350,502
plate 142,409 355,435 167,514 355,514
