27 183,290 188,289 176,302 182,302
23 189,289 195,288 182,302 189,302
21 196,288 203,286 190,302 197,301
5 207,286 215,284 201,301 209,301
6 216,284 226,282 210,301 222,300
4 228,282 239,280 223,300 236,299
9 240,280 256,277 237,299 255,299
plate 185,286 259,270 174,305 258,304
11 58,368 80,372 45,426 70,427
22 82,372 102,376 72,427 95,428
28 104,376 123,379 97,428 117,428
4 130,380 146,382 125,429 143,430
5 148,383 163,385 145,430 161,430
9 165,385 178,388 162,430 177,431
2 180,388 193,390 179,431 192,432
plate 59,349 196,376 39,441 196,443
