12 72,176 86,177 67,211 82,211
13 88,177 102,178 84,211 98,212
21 104,179 117,180 100,212 115,212
9 123,180 136,181 121,212 134,212
1 137,181 149,182 135,212 148,213
6 150,182 162,183 149,213 161,213
7 164,183 174,184 163,213 174,213
plate 71,164 178,173 63,221 177,222
12 168,36 183,35 176,64 192,64
10 185,35 202,33 193,64 210,64
21 204,33 222,31 211,64 229,63
6 231,30 253,28 238,63 258,62
4 255,28 279,25 261,62 283,62
3 281,25 308,22 286,62 311,61
9 311,22 342,19 314,61 343,60
plate 162,25 350,0 177,72 350,71
