32 303,419 329,422 287,484 316,484
16 331,422 357,425 318,485 346,485
23 358,425 381,427 348,485 373,486
6 391,428 413,431 384,486 408,487
0 415,431 435,433 410,487 431,488
7 437,433 455,435 434,488 454,488
0 457,435 474,437 455,488 474,489
plate 305,396 479,419 278,503 479,504
30 70,381 86,382 79,414 94,414
31 88,382 104,383 96,414 110,415
31 106,383 122,383 112,415 127,415
9 129,384 144,384 133,415 148,415
9 145,384 160,385 149,415 162,415
6 161,385 175,386 163,415 177,415
6 177,386 190,386 179,415 191,415
plate 63,367 194,375 79,423 194,423
