12 32,53 64,58 25,129 59,130
21 68,58 98,62 62,131 93,132
21 100,63 127,66 95,132 123,133
9 138,68 162,71 135,133 160,134
1 165,72 187,75 163,134 186,135
2 189,75 209,78 187,135 208,136
0 211,78 230,81 211,136 230,136
plate 31,24 235,60 18,151 235,152
22 296,376 311,378 288,413 304,414
19 313,378 326,379 306,414 321,414
17 328,380 342,381 323,414 338,415
8 347,382 360,383 344,415 357,415
9 361,383 372,384 358,415 371,416
0 373,385 384,386 372,416 383,416
9 386,386 395,387 385,416 395,416
plate 296,363 398,377 283,424 398,425
