24 78,308 96,311 69,353 88,354
11 98,311 115,313 91,354 109,354
11 116,313 132,316 110,354 127,355
0 138,316 151,318 134,355 148,356
2 153,319 165,320 150,356 163,356
2 166,320 178,322 165,356 177,357
7 179,322 190,324 178,357 190,357
plate 79,292 193,312 63,366 193,367
17 240,108 272,114 232,184 266,185
10 274,114 303,119 268,185 299,187
23 306,120 331,124 301,187 327,188
3 341,126 364,130 338,189 362,190
4 365,130 385,134 363,190 384,191
4 387,134 405,137 386,191 404,192
3 406,138 423,141 406,192 422,193
plate 239,79 427,122 226,206 427,207
