23 43,213 70,216 33,275 61,275
31 72,216 97,219 64,276 90,276
13 99,219 121,222 92,276 115,277
2 131,223 151,225 126,278 147,278
0 152,226 172,228 149,278 170,279
1 173,228 191,230 171,279 189,280
5 193,230 209,232 192,280 209,280
plate 44,189 213,215 27,293 213,294
15 141,74 164,77 150,121 171,122
16 166,77 187,80 173,122 193,123
27 189,80 208,83 194,123 212,123
7 216,84 231,86 219,123 234,124
0 233,86 248,88 236,124 249,124
2 249,88 263,90 251,124 264,125
5 264,90 277,92 265,125 277,125
plate 134,52 280,79 149,133 280,134
