31 45,248 77,250 59,312 88,312
29 81,250 111,251 92,312 121,312
22 114,252 143,253 123,312 150,313
7 156,254 184,255 163,313 189,313
6 187,255 214,256 192,313 217,314
5 216,257 242,258 219,314 244,314
6 245,258 270,259 246,314 270,314
plate 36,220 276,236 59,328 276,328
16 225,400 239,402 218,435 234,436
31 241,402 254,404 235,436 249,436
17 256,405 267,407 251,436 264,437
7 272,407 282,409 269,437 280,438
9 283,409 293,411 281,438 291,438
4 294,411 303,412 293,438 302,439
9 304,412 312,414 303,439 312,439
plate 226,387 314,405 214,446 314,447
