30 82,300 96,302 87,330 100,331
13 97,302 112,304 102,331 115,331
29 113,304 124,305 116,331 127,331
6 130,306 141,307 132,332 142,332
2 142,307 152,308 143,332 153,332
3 153,308 162,309 154,332 163,332
3 163,309 172,310 164,332 172,333
plate 78,288 174,302 87,337 174,337
21 216,424 235,426 204,469 225,469
30 236,426 254,428 226,469 246,470
14 255,428 272,429 247,470 265,470
3 279,430 294,431 273,470 289,471
7 295,431 309,433 291,471 306,471
8 311,433 324,434 308,471 323,471
3 326,434 338,435 324,471 338,472
plate 218,408 342,422 197,482 342,483
