32 33,260 49,258 40,290 56,289
17 50,258 69,255 57,289 75,289
19 70,255 90,253 77,289 96,288
6 100,251 125,248 106,288 130,287
2 127,248 154,245 132,287 158,286
9 158,244 189,240 162,286 192,285
0 192,240 229,235 195,285 230,284
plate 28,248 241,213 40,298 241,297
21 234,13 241,12 238,26 245,26
22 242,12 250,11 245,26 253,26
14 251,11 261,9 255,26 264,25
5 265,9 277,7 268,25 279,25
8 278,7 291,5 280,25 293,24
6 294,5 310,2 296,24 311,24
2 311,2 331,0 313,24 332,23
plate 232,8 337,-11 238,30 337,29
