11 47,301 73,303 61,351 85,351
31 76,303 101,304 88,351 111,352
30 104,304 128,305 113,352 136,352
4 138,306 161,307 145,352 166,352
4 163,307 185,308 168,352 189,352
4 188,308 209,309 191,352 211,353
1 211,309 232,310 213,353 232,353
plate 38,279 236,292 63,364 237,364
30 181,87 194,88 178,115 191,115
23 195,88 207,88 192,116 205,116
15 209,89 221,89 207,116 219,116
0 226,89 237,90 224,116 236,116
0 238,90 249,90 237,116 248,116
6 251,90 262,91 250,116 261,116
5 263,91 273,91 262,116 273,116
plate 181,77 276,82 176,124 276,124
