12 56,247 77,249 45,298 68,299
24 79,249 99,251 70,299 92,300
25 101,251 119,253 94,300 114,300
4 126,254 143,256 122,301 140,301
5 145,256 161,257 142,301 159,302
7 163,258 178,259 160,302 176,302
5 179,259 193,261 178,302 193,302
plate 57,229 197,247 39,312 197,313
11 214,127 241,130 199,195 229,196
13 243,131 270,134 232,196 260,197
15 272,134 295,137 263,197 288,198
9 305,139 327,142 299,198 322,199
0 329,142 348,144 324,199 345,200
8 350,145 369,147 348,200 367,201
9 370,147 387,150 368,201 386,201
plate 215,102 392,132 190,216 391,217
