27 29,102 52,103 42,147 64,147
10 54,103 77,103 66,147 86,147
17 79,103 101,104 89,147 109,148
2 110,105 131,105 117,148 136,148
5 133,105 154,106 138,148 157,148
7 156,106 176,107 159,148 178,148
5 178,107 197,107 180,148 198,148
plate 21,83 202,91 43,157 202,157
31 149,373 163,371 157,398 171,398
30 164,370 181,368 172,398 189,397
27 182,368 201,365 190,397 208,397
3 210,364 234,360 217,396 241,395
0 236,360 263,356 243,395 269,395
2 267,355 300,350 272,394 304,393
6 303,350 344,344 307,393 346,392
plate 144,362 358,320 158,405 358,404
