26 25,339 54,341 33,398 60,398
24 56,341 84,342 62,398 90,398
11 86,342 113,343 92,398 117,398
1 125,344 151,345 128,399 154,399
4 153,345 177,346 156,399 179,399
1 180,346 203,347 182,399 204,399
0 205,348 228,349 206,399 228,400
plate 18,315 234,328 32,413 234,413
20 139,111 151,109 132,136 144,135
24 152,109 166,107 145,135 158,134
20 167,106 182,104 160,134 175,133
9 191,102 209,99 184,133 203,132
5 211,98 235,94 205,132 229,131
2 237,94 264,89 232,131 261,129
9 269,88 303,82 265,129 301,127
plate 141,102 314,63 129,143 313,141
