12 308,188 324,187 320,216 336,215
12 325,187 342,186 336,215 352,215
12 343,186 361,185 353,215 370,215
4 370,184 389,183 378,215 395,214
2 391,183 411,182 398,214 416,214
3 413,182 434,180 418,214 438,214
5 437,180 460,179 440,214 461,214
plate 301,175 467,161 322,222 467,222
28 76,406 99,405 92,448 114,448
20 101,405 126,403 115,448 139,448
13 128,403 153,402 141,448 164,448
0 164,402 192,401 175,447 200,447
4 194,400 222,399 202,447 228,447
1 225,399 254,398 231,447 258,447
1 256,398 287,396 260,447 288,446
plate 66,387 295,374 93,459 296,459
