20 33,109 66,111 50,174 81,174
19 70,111 102,113 84,174 113,175
27 104,113 134,115 115,175 143,175
1 147,115 176,117 156,175 182,175
8 179,117 206,119 185,175 210,176
1 208,119 234,120 212,176 237,176
0 237,120 262,121 239,176 263,176
plate 22,80 269,98 51,190 269,190
29 249,373 282,378 258,441 290,442
18 285,378 315,382 292,442 320,443
26 317,382 343,386 323,443 347,444
5 355,387 377,390 358,444 380,445
9 379,391 401,394 382,445 402,445
7 403,394 421,396 404,445 422,446
6 424,397 441,399 425,446 441,447
plate 242,343 446,380 258,458 446,459
