16 35,291 57,292 43,332 64,333
29 58,292 79,293 65,333 85,333
11 81,293 101,294 86,333 105,333
7 109,294 128,295 113,333 131,333
5 130,295 147,296 133,333 149,334
2 149,296 166,297 151,334 167,334
6 168,297 184,298 169,334 184,334
plate 29,272 188,282 43,343 189,344
22 154,464 163,465 146,489 157,489
14 164,465 175,465 158,489 169,489
12 176,466 185,466 170,489 181,490
6 189,466 198,467 185,490 195,490
8 199,467 208,467 196,490 206,490
3 209,467 217,468 207,490 216,490
3 218,468 227,468 217,490 227,490
plate 155,457 229,461 143,495 228,496
