27 98,100 121,104 87,159 112,160
22 123,104 144,108 115,160 138,161
33 146,108 165,111 140,161 160,162
7 172,113 189,116 168,162 186,163
7 191,116 206,118 188,163 204,164
7 207,119 221,121 205,164 220,165
2 222,121 235,123 221,165 235,165
plate 99,80 238,110 81,175 238,176
24 289,430 314,431 302,480 325,481
25 317,432 340,433 327,481 349,481
14 343,433 365,435 351,481 372,482
8 374,436 395,437 380,482 399,482
7 397,437 416,439 401,482 419,482
7 418,439 437,440 421,482 438,483
2 439,441 456,442 440,483 457,483
plate 281,409 461,426 302,492 461,492
