27 101,156 111,155 111,174 120,173
18 113,154 123,153 122,173 132,173
32 125,153 138,152 134,173 146,173
8 144,151 159,150 152,173 165,172
0 160,149 177,148 166,172 182,172
5 178,148 197,146 183,172 200,171
9 200,145 220,143 203,171 221,171
plate 96,148 227,130 112,178 227,178
24 57,402 76,401 47,446 67,445
13 78,401 99,400 69,445 90,445
27 101,400 122,399 92,445 114,445
4 131,398 155,397 125,444 149,444
7 156,397 180,395 151,444 176,444
0 183,395 207,394 179,444 205,443
2 209,393 235,392 207,443 234,443
plate 59,387 243,373 41,458 242,458
