20 54,377 67,375 65,400 79,400
23 68,375 84,373 80,400 95,399
33 85,373 103,371 96,399 113,399
8 111,370 132,367 121,398 141,398
0 134,367 159,364 143,398 166,397
2 161,363 191,359 169,397 196,396
1 194,359 229,354 199,396 231,395
plate 47,367 239,334 67,406 240,405
32 268,412 286,413 274,451 291,452
26 289,414 307,415 294,452 311,452
22 308,415 326,416 312,452 329,452
5 334,416 350,417 337,452 352,452
1 352,417 367,418 354,452 368,453
6 369,418 384,419 370,453 385,453
6 385,419 400,420 386,453 400,453
plate 263,396 403,406 273,461 403,462
