33 204,370 229,372 199,426 225,426
10 232,372 256,373 227,426 252,427
24 258,373 280,375 254,427 277,427
4 291,376 312,377 289,427 310,428
9 314,377 335,379 312,428 333,428
0 336,379 356,380 335,428 355,428
7 358,380 377,381 358,428 376,429
plate 204,348 381,363 195,442 381,442
19 91,21 101,19 77,44 87,43
18 102,19 113,16 88,43 100,43
17 115,16 127,14 101,43 114,42
4 133,13 149,10 121,42 137,41
0 150,10 169,6 139,41 159,40
5 171,6 192,2 161,39 185,38
1 195,2 221,-2 188,38 218,36
plate 95,13 229,-15 72,50 227,48
