28 28,119 46,120 37,157 54,157
28 49,120 68,121 57,157 74,157
25 69,121 87,122 75,157 92,157
2 95,122 111,123 99,157 115,158
3 113,123 129,124 117,158 131,158
1 131,124 147,124 133,158 149,158
9 148,124 164,125 150,158 164,158
plate 21,103 168,111 37,166 168,166
13 201,114 233,118 208,184 239,185
23 236,119 267,122 241,185 271,186
26 269,123 297,126 274,186 300,187
1 308,127 334,130 311,187 336,188
3 336,130 358,133 338,188 359,189
5 361,133 381,136 362,189 382,189
6 383,136 402,138 384,189 402,190
plate 194,85 408,118 205,203 408,204
