13 271,213 277,213 266,226 272,226
15 278,213 284,212 273,225 279,225
28 284,212 291,211 279,225 287,225
8 294,211 302,210 290,225 299,225
5 303,209 311,208 300,225 308,224
7 312,208 321,207 309,224 320,224
4 323,207 332,206 321,224 332,223
plate 272,208 336,198 264,229 336,229
24 227,450 246,451 218,497 239,497
12 248,451 268,452 242,497 262,498
16 270,452 288,453 264,498 283,498
7 296,454 313,455 291,498 310,498
3 315,455 332,456 312,498 330,499
6 334,456 350,457 332,499 349,499
1 352,457 367,458 350,499 367,499
plate 227,434 371,444 214,509 371,510
