15 38,46 50,45 44,71 56,71
28 52,45 66,44 57,70 71,70
33 67,44 82,43 72,70 86,70
5 89,42 104,41 93,70 108,70
3 107,41 123,40 110,70 126,69
9 126,39 145,38 128,69 147,69
1 147,38 168,36 148,69 168,68
plate 33,36 173,22 44,77 174,77
15 334,125 363,128 343,182 370,183
12 366,128 392,131 372,183 397,184
18 394,131 418,134 400,184 423,184
6 428,135 450,137 432,185 453,185
9 452,137 472,139 455,185 474,186
4 474,139 493,141 476,186 494,186
9 495,142 512,143 496,186 512,187
plate 328,100 516,126 343,197 516,198
