18 77,91 93,92 82,126 97,127
27 95,93 111,94 100,127 114,127
10 113,94 129,95 116,127 131,127
4 135,95 150,96 138,127 152,127
6 151,96 165,97 153,127 166,128
1 166,97 179,98 167,128 180,128
0 181,98 193,99 182,128 193,128
plate 72,77 196,88 81,135 196,136
13 295,248 324,249 311,304 338,304
15 327,249 356,250 340,304 367,305
11 358,250 386,251 369,305 395,305
0 398,251 425,252 406,305 432,305
3 428,252 453,253 434,305 457,305
1 456,253 481,254 460,305 484,306
8 483,254 508,255 486,306 508,306
plate 285,223 514,233 312,318 515,319
