26 80,99 97,98 71,136 88,135
13 99,98 117,96 90,135 109,135
33 119,96 137,94 111,135 130,134
5 147,94 167,92 140,134 161,134
7 169,92 192,90 163,134 187,133
4 194,90 217,88 190,133 214,132
3 220,87 245,85 218,132 245,132
plate 83,86 253,67 66,147 252,146
21 245,230 272,235 240,292 268,293
25 275,235 299,239 270,293 296,294
10 301,239 323,242 298,294 321,295
9 332,244 351,247 330,296 350,296
8 353,247 371,250 351,296 369,297
8 372,250 388,252 371,297 388,298
3 390,253 404,255 389,298 404,299
plate 245,207 408,239 235,310 408,311
