31 84,423 93,423 91,440 100,440
12 94,422 104,422 101,440 110,440
25 105,422 115,421 111,440 121,440
4 120,421 131,420 126,439 136,439
0 132,420 145,419 137,439 149,439
8 147,419 159,418 150,439 161,439
4 160,418 175,417 162,439 176,439
plate 80,416 178,408 92,443 178,443
19 164,212 179,214 160,246 175,247
28 180,214 193,216 176,247 191,247
31 195,216 208,218 193,247 206,248
0 212,218 223,220 211,248 222,248
8 224,220 234,221 223,248 234,249
5 236,222 245,223 235,249 245,249
0 246,223 255,224 246,249 255,250
plate 165,199 257,215 157,256 257,257
