26 76,15 88,14 85,40 97,39
14 90,14 103,14 99,39 111,39
26 106,14 120,13 113,39 126,39
5 127,13 142,12 132,39 147,39
9 143,12 159,12 148,39 163,39
1 160,11 177,11 164,39 179,39
3 179,11 195,10 181,39 196,39
plate 70,4 200,-1 85,46 201,46
30 269,289 304,294 277,364 311,365
20 306,294 339,299 313,365 344,366
15 341,300 369,304 347,366 373,367
0 381,306 406,309 385,368 409,369
6 408,310 430,313 411,369 432,369
3 433,313 453,316 434,370 454,370
8 455,317 473,319 455,370 473,371
plate 260,256 478,299 275,383 478,385
