33 213,393 234,394 221,433 241,433
25 236,394 256,395 242,433 262,434
27 257,395 277,395 263,434 282,434
8 286,396 304,396 290,434 307,434
3 306,397 324,397 309,434 326,434
1 326,397 343,398 328,434 344,434
2 345,398 362,399 346,434 362,435
plate 207,375 366,383 221,444 367,444
17 304,142 315,140 295,165 306,165
22 316,140 329,137 307,165 320,164
29 330,137 345,135 322,164 337,163
4 352,133 370,130 344,163 362,162
9 372,130 393,126 364,162 387,161
9 395,126 420,122 389,161 416,159
5 423,121 454,116 419,159 453,157
plate 306,133 462,100 291,172 462,171
