12 81,106 88,105 79,119 85,119
32 88,105 96,105 86,119 93,119
16 96,105 103,104 93,119 101,119
1 107,104 115,103 105,119 114,119
5 116,103 124,102 115,119 123,118
3 125,102 135,101 124,118 134,118
9 136,101 146,100 136,118 146,118
plate 82,101 150,92 77,123 150,123
17 138,414 159,417 146,460 166,461
25 162,417 182,420 168,461 187,461
27 184,420 203,422 189,461 206,462
1 210,423 226,425 214,462 228,463
7 228,425 242,427 230,463 244,463
9 244,427 258,429 246,463 259,463
3 259,429 272,431 260,463 273,464
plate 131,394 276,417 145,472 276,472
