15 72,392 83,391 77,416 88,416
14 85,391 97,391 90,416 102,416
10 99,391 113,390 104,416 117,416
0 119,389 134,389 123,415 137,415
3 135,389 151,388 138,415 153,415
5 152,388 168,387 154,415 169,415
6 171,387 186,386 172,415 187,415
plate 68,382 191,374 76,422 192,422
20 47,129 69,133 53,178 73,179
11 72,133 92,136 76,179 96,180
30 94,137 112,139 97,180 115,180
7 120,140 135,143 122,181 137,181
0 137,143 151,145 138,181 152,182
8 152,145 166,147 153,182 166,182
2 167,148 179,149 167,182 179,183
plate 41,108 182,136 51,191 182,192
