14 241,324 262,326 250,369 270,370
10 265,327 286,329 272,370 292,371
19 287,329 306,331 293,371 311,371
5 314,332 330,334 318,371 333,372
9 332,334 347,336 335,372 348,372
1 348,336 363,338 350,372 364,373
0 364,338 377,340 365,373 377,373
plate 233,303 380,326 250,381 380,381
26 102,69 109,68 94,83 101,83
24 109,68 116,66 101,83 109,83
14 118,66 126,65 110,82 119,82
4 130,64 140,62 123,82 133,81
5 140,62 152,60 134,81 147,80
1 154,60 168,57 149,80 164,80
7 169,57 185,54 165,79 184,78
plate 105,64 190,46 91,88 189,87
