13 69,352 86,350 52,392 71,392
12 88,350 107,348 72,392 93,391
26 108,348 128,347 95,391 116,391
5 137,346 159,344 126,391 150,390
4 161,344 183,342 152,390 176,389
0 186,342 210,340 180,389 206,389
4 213,340 238,337 208,389 237,388
plate 72,338 246,320 45,405 246,404
33 432,395 440,395 437,409 444,409
32 440,394 449,394 445,409 453,408
27 449,394 458,393 453,408 461,408
9 462,393 471,392 465,408 474,408
8 472,392 482,392 475,408 484,408
4 483,392 494,391 485,408 495,408
5 495,391 506,390 496,408 506,408
plate 428,389 510,381 437,412 510,412
