20 246,264 259,263 236,296 251,295
19 261,263 276,261 252,295 268,295
26 277,261 293,260 269,295 286,294
9 300,259 317,258 293,294 312,294
7 319,257 338,256 314,294 333,293
5 340,256 360,254 336,293 357,293
8 362,254 384,252 359,293 383,292
plate 247,254 390,238 232,304 389,303
14 97,192 110,194 94,225 108,225
19 112,194 125,197 109,225 123,226
21 126,197 136,199 124,226 135,226
6 141,200 150,201 140,227 149,227
3 151,201 160,203 150,227 160,227
2 161,203 168,204 160,227 168,228
4 169,204 177,206 169,228 177,228
plate 97,180 178,198 92,232 178,233
