18 62,53 81,56 68,95 86,95
14 84,56 101,58 89,95 105,96
29 103,59 120,61 107,96 122,96
8 126,62 141,64 129,97 142,97
4 142,64 155,66 143,97 156,98
0 156,66 168,67 157,98 168,98
5 169,68 180,69 170,98 180,98
plate 56,35 183,58 67,105 183,106
15 272,380 304,382 285,444 315,445
27 306,382 337,385 317,445 346,445
21 340,385 368,387 348,445 374,446
6 380,388 407,390 386,446 411,446
6 409,391 433,393 413,446 436,447
7 436,393 458,395 438,447 460,447
1 460,395 482,397 462,447 482,448
plate 262,352 488,376 285,460 488,461
