23 237,316 255,315 226,357 245,357
18 257,315 277,313 246,356 267,356
24 279,313 299,311 269,356 290,356
4 308,311 331,309 300,355 325,355
7 333,309 356,307 327,355 351,354
1 359,307 384,305 355,354 381,354
9 387,304 413,302 384,354 412,353
plate 240,302 421,284 220,369 421,368
18 87,399 96,397 74,418 83,417
23 96,397 106,395 84,417 94,416
15 107,395 118,392 94,416 106,416
3 124,391 137,389 112,415 126,414
7 139,388 155,385 128,414 146,413
7 158,385 177,381 148,413 170,412
0 180,380 205,375 173,412 202,410
plate 91,392 213,362 70,424 212,422
