29 32,139 54,140 37,186 59,186
14 56,140 78,141 61,186 82,186
17 80,141 101,142 84,186 104,187
5 109,143 129,144 112,187 131,187
9 131,144 150,145 133,187 151,187
0 152,145 170,146 153,187 171,187
6 172,146 190,146 173,187 190,188
plate 27,121 195,131 36,197 195,197
15 298,53 305,52 295,68 302,68
31 306,52 314,51 302,68 310,67
10 314,51 322,50 311,67 320,67
6 327,50 336,49 324,67 333,67
4 337,48 348,47 334,67 346,66
1 349,47 360,46 347,66 359,66
8 362,46 376,44 360,66 375,65
plate 299,48 379,36 293,72 378,71
