23 72,414 97,416 59,475 86,475
33 99,416 124,418 88,475 115,476
29 126,418 149,420 117,476 142,476
8 159,420 182,422 153,476 177,477
6 183,422 204,423 179,477 201,477
6 207,424 226,425 203,477 225,478
6 228,425 247,426 226,478 246,478
plate 74,393 252,408 51,493 252,493
21 224,258 243,261 217,305 237,305
33 245,261 263,264 240,306 259,306
33 264,264 280,267 260,306 277,307
2 287,268 300,270 284,307 298,308
8 302,270 314,272 300,308 313,309
3 316,272 328,274 315,309 327,309
5 329,274 340,276 328,309 339,310
plate 224,240 342,264 212,318 342,319
